node_id,cluster_id,battery_level,signal_strength,temperature,humidity,data_redundancy_flag,is_fault_predicted,actual_fault_occurred,fault_type,data_packet_size,latency_ms,energy_consumed_mJ,optimized_path_flag,load_on_node,recovery_time_ms,pdr,transmission_success
45,5,55.09,-50.97,11.25,82.36,1,0,1,link_loss,211,275.94,0.716,1,0.51,381.41,0.831,0
13,2,36.67,-51.39,42.81,83.1,0,1,0,none,98,231.22,0.925,0,0.74,0.0,0.844,0
3,4,25.6,-73.52,21.65,74.41,0,0,0,none,100,59.96,0.665,1,0.75,0.0,0.808,1
11,3,70.74,-72.9,49.15,37.05,0,1,0,none,195,253.32,0.28,0,0.28,0.0,0.975,1
7,5,36.21,-89.97,35.21,66.47,1,1,0,none,223,230.91,1.466,0,0.8,0.0,0.9,0
26,5,84.28,-87.3,29.06,86.45,0,0,0,none,312,268.82,1.388,0,0.73,0.0,0.948,1
29,5,98.99,-89.26,34.03,66.0,0,0,1,battery_low,344,159.16,0.344,0,0.21,480.28,0.953,1
36,1,23.06,-66.47,26.77,66.6,0,0,0,none,499,204.29,1.44,1,0.45,0.0,0.893,1
4,1,85.88,-96.4,16.83,27.15,0,0,0,none,246,90.8,0.34,1,0.3,0.0,0.804,0
23,4,38.67,-68.83,36.76,63.15,1,0,0,none,86,192.82,0.79,1,0.66,0.0,0.845,1
9,1,66.31,-72.09,17.48,62.72,0,0,0,none,268,291.8,1.21,0,0.59,0.0,0.962,1
10,5,43.24,-35.25,10.94,65.7,1,0,0,none,139,159.73,1.581,0,0.98,0.0,0.859,0
31,2,41.42,-83.04,36.88,46.4,0,0,0,none,411,291.82,0.147,0,0.59,0.0,0.924,1
18,5,43.03,-60.5,36.27,43.2,0,1,0,none,324,254.03,1.035,0,0.69,0.0,0.836,1
3,5,86.29,-70.12,33.86,75.27,0,1,0,none,115,106.48,1.436,1,0.18,0.0,0.915,0
46,4,51.33,-92.35,49.75,31.58,1,1,1,link_loss,201,174.1,1.953,0,0.64,393.03,0.922,0
7,4,13.35,-43.56,11.07,65.98,0,0,0,none,422,163.13,1.839,0,0.83,0.0,0.813,0
38,5,86.69,-72.18,32.46,55.9,1,0,1,sensor_fail,258,102.85,1.929,1,0.21,455.47,0.933,1
10,3,14.18,-41.35,46.22,40.82,0,0,0,none,359,119.31,1.469,1,0.7,0.0,0.893,0
5,1,54.43,-49.63,31.93,70.5,0,0,0,none,292,41.44,1.212,1,0.45,0.0,0.84,1
25,2,14.4,-58.21,35.73,62.17,0,0,0,none,348,139.2,0.167,1,0.25,0.0,0.977,1
6,2,54.8,-78.87,49.87,66.95,1,0,1,link_loss,348,262.71,0.349,1,0.71,345.28,0.889,0
34,1,63.63,-61.2,22.73,74.52,0,0,0,none,368,179.52,1.328,1,0.81,0.0,0.91,0
14,5,78.45,-42.58,17.62,39.01,0,0,0,none,298,114.42,1.082,1,0.46,0.0,0.854,1
28,3,40.26,-31.46,17.0,72.72,0,0,0,none,256,89.92,0.356,1,0.31,0.0,0.831,1
14,4,14.04,-92.53,10.01,68.79,0,0,0,none,388,234.48,1.649,0,0.11,0.0,0.871,0
16,4,57.96,-42.23,17.08,63.91,0,0,0,none,112,233.45,0.496,1,0.73,0.0,0.931,1
32,5,57.08,-50.58,34.09,46.96,1,0,1,battery_low,241,242.15,1.51,1,0.11,84.84,0.916,1
5,2,31.24,-77.58,34.93,61.79,1,0,0,none,311,27.36,1.831,0,0.56,0.0,0.826,1
23,2,71.49,-87.07,22.33,54.08,0,1,0,none,367,132.21,0.649,1,0.94,0.0,0.985,0
27,4,81.56,-71.45,29.33,85.19,0,1,0,none,194,116.35,0.458,1,0.3,0.0,0.911,0
27,5,32.27,-31.2,41.88,67.15,1,1,0,none,228,130.25,1.571,1,0.64,0.0,0.81,1
28,1,32.64,-43.82,41.85,43.45,0,0,0,none,146,123.4,1.141,0,0.42,0.0,0.923,1
31,2,60.45,-43.75,27.74,54.37,0,0,0,none,209,56.94,0.583,0,0.88,0.0,0.805,1
28,3,80.33,-35.25,32.51,29.77,0,0,0,none,176,98.17,0.24,0,0.96,0.0,0.923,1
28,1,15.43,-80.75,19.14,82.12,0,0,0,none,225,159.95,1.641,1,0.67,0.0,0.803,0
3,5,46.4,-39.83,46.37,83.29,1,0,0,none,472,234.84,0.542,0,0.61,0.0,0.921,1
16,5,66.07,-42.15,30.13,27.17,0,0,0,none,376,150.84,0.816,1,0.21,0.0,0.891,1
17,5,23.92,-96.13,30.4,25.01,0,0,0,none,479,182.31,0.852,1,0.59,0.0,0.976,1
48,5,69.85,-78.62,20.68,76.96,1,0,0,none,217,66.53,1.943,0,0.48,0.0,0.839,0
34,1,95.49,-80.09,13.25,77.83,1,0,0,none,302,55.34,1.579,0,0.22,0.0,0.91,0
26,2,92.14,-58.58,18.7,35.4,0,0,0,none,106,215.7,0.873,0,0.73,0.0,0.901,0
21,4,92.79,-92.23,33.63,71.01,0,0,0,none,330,65.0,1.69,1,0.4,0.0,0.903,1
26,5,54.96,-56.29,15.52,23.05,0,0,0,none,94,262.13,0.149,1,0.64,0.0,0.817,1
36,2,89.45,-90.89,44.23,70.7,1,0,0,none,357,56.64,1.249,1,0.22,0.0,0.885,0
1,2,72.08,-94.37,19.46,31.21,1,0,0,none,294,153.2,0.642,0,0.19,0.0,0.89,0
19,2,22.03,-92.36,45.3,67.18,1,0,0,none,185,23.75,0.682,0,0.38,0.0,0.881,1
41,3,45.6,-43.21,30.54,22.75,1,0,0,none,480,42.34,0.132,0,0.38,0.0,0.893,0
26,4,73.52,-51.0,44.17,26.12,0,0,1,sensor_fail,460,288.96,1.882,1,0.92,454.24,0.964,0
2,1,21.9,-90.6,10.94,28.17,1,0,0,none,147,111.97,1.931,1,0.78,0.0,0.997,0
4,4,19.32,-70.92,19.56,86.77,0,0,1,battery_low,99,200.92,0.185,1,0.97,482.14,0.844,0
48,5,92.91,-56.8,38.86,43.54,0,0,0,none,94,120.08,0.906,0,0.96,0.0,0.887,1
1,1,68.16,-73.14,15.84,23.11,0,1,0,none,188,283.63,1.276,1,0.35,0.0,0.918,0
6,4,12.99,-84.84,12.99,47.14,1,0,0,none,167,162.67,0.55,1,0.15,0.0,0.938,0
34,1,31.63,-69.85,44.91,78.57,1,0,0,none,233,205.97,1.827,1,0.88,0.0,0.883,1
28,2,22.2,-97.29,19.76,46.48,1,0,1,link_loss,153,229.37,0.623,1,0.74,431.79,0.907,0
37,5,58.72,-77.53,31.1,58.66,0,0,0,none,236,124.1,0.181,1,0.68,0.0,0.96,1
11,5,16.64,-92.17,42.21,41.1,1,0,0,none,391,214.56,1.243,0,0.91,0.0,0.859,0
40,5,95.03,-56.9,37.68,26.6,1,0,0,none,334,121.39,1.743,0,0.18,0.0,0.861,1
13,3,25.75,-54.36,34.23,30.74,0,1,1,battery_low,166,278.14,0.351,1,0.13,287.27,0.858,1
19,5,11.04,-70.98,12.56,40.31,0,0,0,none,151,191.12,1.081,1,0.31,0.0,0.853,0
46,4,44.31,-76.9,17.33,30.24,0,0,0,none,404,283.66,1.289,1,0.44,0.0,0.827,1
39,3,75.16,-42.17,20.24,36.89,0,0,0,none,122,135.2,0.873,1,0.29,0.0,0.929,0
14,5,63.37,-56.16,27.35,43.96,0,0,1,link_loss,314,267.28,0.383,1,0.42,220.88,0.893,0
30,1,53.16,-63.38,11.2,41.3,0,0,0,none,100,288.43,1.264,0,0.6,0.0,0.873,0
38,1,79.62,-64.73,35.58,64.78,0,0,0,none,503,126.71,0.592,1,0.66,0.0,0.884,1
8,5,13.22,-84.39,28.03,68.84,0,1,0,none,432,179.54,0.227,0,0.97,0.0,0.851,0
28,5,98.12,-51.7,35.18,56.71,1,0,1,link_loss,262,138.02,1.634,1,0.25,156.56,0.992,0
30,3,31.36,-51.01,46.46,26.55,0,0,0,none,495,241.58,1.419,1,0.91,0.0,0.958,1
43,2,42.3,-97.49,21.32,65.66,0,0,0,none,368,109.19,0.894,1,0.11,0.0,0.855,0
15,4,43.89,-63.1,39.35,23.32,0,1,1,sensor_fail,70,81.52,0.434,0,0.58,54.84,0.967,0
1,4,56.24,-94.97,27.61,69.62,0,0,0,none,216,105.84,1.976,1,0.37,0.0,0.866,0
19,5,67.85,-96.37,20.91,34.58,0,0,0,none,232,211.93,0.752,1,0.67,0.0,0.856,0
27,1,28.58,-89.53,30.37,84.96,0,0,0,none,153,88.63,0.716,1,0.84,0.0,0.918,0
44,1,31.07,-80.62,17.63,63.25,0,0,0,none,289,221.63,1.023,0,0.73,0.0,0.909,0
22,1,22.97,-75.57,33.44,29.71,1,0,0,none,260,296.64,1.219,1,0.47,0.0,0.952,1
15,5,80.03,-91.85,24.27,58.15,0,0,0,none,194,238.47,1.383,0,0.59,0.0,0.889,0
25,4,89.22,-42.33,13.19,34.51,0,1,1,link_loss,495,49.17,0.358,1,0.94,139.76,0.802,0
32,4,84.52,-65.59,35.67,48.8,0,0,0,none,80,158.92,1.473,1,0.41,0.0,0.901,1
9,5,84.48,-64.73,25.38,31.29,1,0,0,none,197,210.96,1.428,0,0.49,0.0,0.837,1
14,4,77.98,-65.23,33.74,82.93,0,0,0,none,476,243.4,1.208,1,0.8,0.0,0.827,1
42,3,44.75,-64.33,47.84,56.56,1,0,0,none,294,235.21,1.738,1,0.47,0.0,0.946,1
29,2,70.84,-54.58,42.07,63.13,0,1,0,none,135,276.27,1.858,1,0.91,0.0,0.954,1
6,4,66.54,-91.12,17.72,56.64,0,1,0,none,414,244.3,1.838,0,0.74,0.0,0.83,0
31,2,73.89,-50.17,35.65,53.42,0,0,1,link_loss,426,242.47,1.42,1,0.21,124.5,0.964,1
29,5,12.34,-77.1,26.83,54.01,1,0,0,none,291,297.23,1.738,0,1.0,0.0,0.903,0
18,4,30.36,-55.46,47.5,75.03,0,0,0,none,164,134.44,0.422,0,0.68,0.0,0.963,1
28,1,80.18,-73.33,42.74,89.54,1,0,0,none,469,60.88,1.8,0,0.27,0.0,0.821,1
12,5,91.93,-94.43,14.56,59.87,1,0,0,none,279,207.37,1.517,0,0.28,0.0,0.938,1
39,3,79.41,-96.89,45.8,82.25,0,0,0,none,246,165.95,1.729,0,0.83,0.0,0.982,0
14,1,32.98,-87.73,34.04,69.39,0,0,1,battery_low,293,96.07,1.044,0,0.41,285.14,0.903,0
24,1,65.74,-85.08,47.24,56.95,1,1,1,battery_low,109,246.26,1.177,0,0.58,267.92,0.884,0
30,2,65.47,-50.09,45.68,43.23,1,1,0,none,112,195.74,0.823,1,0.37,0.0,0.835,1
20,1,84.32,-68.01,42.58,41.79,0,0,0,none,243,275.62,1.236,1,0.31,0.0,0.963,1
19,2,39.7,-87.97,15.93,33.11,0,0,1,link_loss,150,80.9,1.513,0,0.9,234.23,0.923,0
45,4,81.9,-69.92,49.47,56.7,1,1,0,none,434,244.63,0.563,0,0.42,0.0,0.983,1
30,4,53.59,-99.29,37.9,47.26,0,0,0,none,401,264.9,1.782,0,0.97,0.0,0.907,1
14,3,58.0,-81.37,45.96,51.06,1,0,0,none,337,221.76,0.729,1,0.84,0.0,0.819,1
20,3,55.37,-98.63,26.97,67.46,0,0,0,none,310,224.37,0.593,1,0.96,0.0,0.9,0
40,4,16.25,-77.17,13.5,89.22,0,0,0,none,274,257.91,1.84,0,0.61,0.0,0.984,0
39,2,28.77,-39.84,14.88,30.92,0,0,0,none,152,180.87,0.138,1,0.54,0.0,0.895,1
5,3,49.28,-71.58,19.29,22.13,1,0,0,none,191,266.25,0.386,1,0.6,0.0,0.94,1
10,4,86.05,-50.04,21.33,61.97,0,0,0,none,394,121.21,0.44,1,0.9,0.0,0.816,1
36,5,97.66,-59.44,23.1,42.54,0,0,0,none,70,71.95,1.59,0,0.92,0.0,0.918,0
21,5,29.23,-48.8,14.61,65.42,1,1,0,none,411,86.38,0.362,0,0.82,0.0,0.856,1
21,4,23.31,-56.83,48.2,78.89,0,0,0,none,356,220.38,1.922,0,0.32,0.0,0.978,1
8,2,47.08,-37.04,46.12,28.94,0,0,0,none,170,298.06,0.306,1,0.4,0.0,0.962,1
3,2,40.93,-87.08,10.87,37.89,0,1,0,none,74,266.44,1.782,1,0.2,0.0,0.854,0
32,1,74.05,-55.01,45.21,76.19,1,1,0,none,462,165.41,0.367,0,0.64,0.0,0.812,1
15,1,52.44,-99.27,16.48,27.16,0,0,0,none,416,149.1,0.728,1,0.18,0.0,0.995,0
